measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1994,0.20387317125451648,0.2243057341716046,0.18444469462659976
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1994,0.16268530303376103,0.1809437541865916,0.14586418976635868
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1994,11526.912080610264,13024.032179030146,10154.917298351342
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1994,19886.27990178197,21859.82483747623,18018.63556952278
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1994,15721.979978416095,17484.410867981165,14106.257398865208
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Number,1992,287131689.9206483,325177002.4809012,252058583.2052604
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Number,1992,501021380.4225586,551404144.3266315,452250188.47726667
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Number,1992,788153070.343207,876888853.7294787,706646585.1038805
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Percent,1992,0.10836130682309446,0.12272678895776445,0.09510168898002905
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Percent,1992,0.18818840372271228,0.20714278969462233,0.16996277172407953
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Percent,1992,0.14836939011841513,0.1649772654485387,0.1328520544405135
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Rate,1992,10332.136787535474,11701.157997300612,9070.067329972764
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Rate,1992,18315.618392887285,20157.438948464493,16532.71136508172
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Rate,1992,14292.368978882943,15901.503810058013,12814.330251323267
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1992,0.11932228822385407,0.13523096873849924,0.10489855536856416
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1992,0.20194676581043253,0.22247421311438542,0.18249937477461584
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1992,0.16119953108847518,0.17957434355271923,0.1445532590095782
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1992,11442.208285759321,12957.662508958883,10070.48342811909
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1992,19710.11189686928,21689.721114226442,17824.26816366876
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1992,15593.06211975697,17355.44030597874,13992.391590007053
Prevalence,Global,Male,All ages,HIV/AIDS,Number,1992,5511182.940878351,6162498.6210257355,4844448.159022986
Prevalence,Global,Female,All ages,HIV/AIDS,Number,1992,6103842.739403428,6864605.6704452075,5283049.018830525
Prevalence,Global,Both,All ages,HIV/AIDS,Number,1992,11615025.68028178,12880071.793113371,10244189.307666361
Prevalence,Global,Male,All ages,HIV/AIDS,Percent,1992,0.002079879855175779,0.0023276684527882606,0.0018310952108133063
Prevalence,Global,Female,All ages,HIV/AIDS,Percent,1992,0.0022926600549980536,0.002576286815821585,0.001986737060371381
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,1992,0.0021865205694013685,0.0024224002742153183,0.0019303910159878261
Prevalence,Global,Male,All ages,HIV/AIDS,Rate,1992,198.31421610768123,221.75113698886028,174.32245480456257
Prevalence,Global,Female,All ages,HIV/AIDS,Rate,1992,223.13549623535246,250.94637233142635,193.13010095139794
Prevalence,Global,Both,All ages,HIV/AIDS,Rate,1992,210.62689338950304,233.56724152773637,185.76814451910738
Prevalence,Global,Male,Age-standardized,HIV/AIDS,Percent,1992,0.0021054098737699005,0.002352839728666867,0.0018523978378878097
Prevalence,Global,Female,Age-standardized,HIV/AIDS,Percent,1992,0.0022407685735562374,0.0025184697234466847,0.0019425316773804854
Prevalence,Global,Both,Age-standardized,HIV/AIDS,Percent,1992,0.0021718540076851272,0.002402586289429935,0.0019179633569508835
Prevalence,Global,Male,Age-standardized,HIV/AIDS,Rate,1992,201.89430297511,226.0047744199559,177.55558182281482
Prevalence,Global,Female,Age-standardized,HIV/AIDS,Rate,1992,218.70023920957135,245.9656514986573,189.67437986551997
Prevalence,Global,Both,Age-standardized,HIV/AIDS,Rate,1992,210.08653334195648,232.55801213274506,185.6223272999574
Prevalence,Global,Male,All ages,HIV/AIDS,Number,1991,4667453.568027773,5260201.943052921,4087490.9229114363
